"Product ID";"Combination ID";"Indeks produktu";"Nr ref. kombinacji";"Nazwa produktu";"Nazwa kombinacji";Dostawca;Wyświetlany;"Fizyczny stan magazynu";"Zarezerwowana ilość";"Dostępna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie wiadomość e-mail, gdy ilość jest niższa lub równa temu poziomowi"
682;0;118298ad-1342-408f-b5a6-58e3cb029522;N/A;"Jordan Artist Series by Umar Rashid";N/A;N/A;1;7;0;7;0;0
683;0;118a0bf7-965b-4267-afe3-4fe5d9915e57;N/A;"Jordan Essentials";N/A;N/A;1;7;0;7;0;0
684;0;118d5a14-13b9-4d5c-ad50-17a5ae20de17;N/A;"Nike ISPA";N/A;N/A;1;1;0;1;0;0
685;0;11ac268e-c51c-469d-88c8-1bb8f4abc4df;N/A;"Nike Swoosh";N/A;N/A;1;7;0;7;0;0
686;0;11b05646-3656-42b8-a009-617227f33627;N/A;"Nike Therma-FIT ADV AeroLoft";N/A;N/A;1;4;0;4;0;0
687;0;11b0abf1-6bdf-4ce3-b163-ee2ae6cda70a;N/A;"Nike Phenom";N/A;N/A;1;9;0;9;0;0
688;0;399a142c-2c47-4325-9a30-dc52976a0696;N/A;"Nike Tanjun";N/A;N/A;1;5;0;5;0;0
689;0;11c6a151-9687-4207-aff7-bbbee56f482a;N/A;"Nike Sportswear Storm-FIT ADV GORE-TEX";N/A;N/A;1;0;0;0;0;1
690;0;11da15a9-f4f2-4bd6-acdb-435c48ee49db;N/A;"Nike Air";N/A;N/A;1;5;0;5;0;0
691;0;8f8c2f1f-bd31-43da-aa42-2f3156e215b0;N/A;"Nike Standard Issue";N/A;N/A;1;10;0;10;0;0
692;0;11f9d648-c379-3de9-804d-19bdc4f41975;N/A;"Greece Nike (Road) Limited";N/A;N/A;1;8;0;8;0;0
693;0;fee055fb-9f1c-4209-bed8-0f6e18a5875c;N/A;"Nike Dri-FIT";N/A;N/A;1;5;0;5;0;0
694;0;12187650-40b4-48cc-a07f-2bc737270ba5;N/A;"Nike Forward";N/A;N/A;1;4;0;4;0;0
695;0;121b3ca2-bd2d-490c-8ca4-65948d56b768;N/A;"Nike Offcourt Adjust";N/A;N/A;1;1;0;1;0;0
696;0;1239fe01-ad98-424a-a7e9-cc769e221b03;N/A;"Lauri Markkanen Utah Jazz 2023/24";N/A;N/A;1;8;0;8;0;0
697;0;1243ae96-e090-46d0-ae49-4439f725d964;N/A;"Nike SB";N/A;N/A;1;1;0;1;0;0
698;0;12498070-a8c1-4b70-b078-a5ef94be41e1;N/A;"Nike Air Max";N/A;N/A;1;6;0;6;0;0
699;0;12657e0d-d0bd-499b-99b5-ff7bf2ca36af;N/A;Nike;N/A;N/A;1;8;0;8;0;0
700;0;1293053f-63c3-420a-a0d8-c3c2bd6f7641;N/A;"Nike Authentics";N/A;N/A;1;4;0;4;0;0
701;0;129e7d9d-005e-3943-90fb-8b24947b574f;N/A;"Nike Vapor Drive";N/A;N/A;1;10;0;10;0;0
702;0;18f81f3e-8a78-4148-8f42-a497acca072f;N/A;"Los Angeles Lakers Essential";N/A;N/A;1;9;0;9;0;0
703;0;12aa02aa-11e8-42cc-aa0d-74032990ec07;N/A;"NikeCourt Dri-FIT";N/A;N/A;1;3;0;3;0;0
704;0;12dcdd2f-83dd-48db-b3e5-f50eed29824c;N/A;"Nike Starting 5";N/A;N/A;1;1;0;1;0;0
705;0;12f2a83f-74cf-4967-895d-5d00830bfd07;N/A;"NikeCourt Advantage";N/A;N/A;1;10;0;10;0;0
706;0;1304fb13-8435-3dcc-96f9-ffbd2e124ce1;N/A;"USA Nike (wersja wyjazdowa)";N/A;N/A;1;8;0;8;0;0
707;56;1326870b-4a93-4502-ab91-c3dcda649729;N/A;"Nike Logo Essential (NFL New England Patriots)";"Rozmiar - S";N/A;1;10;0;10;N/A;0
707;57;1326870b-4a93-4502-ab91-c3dcda649729;N/A;"Nike Logo Essential (NFL New England Patriots)";"Rozmiar - M";N/A;1;10;0;10;N/A;0
707;58;1326870b-4a93-4502-ab91-c3dcda649729;N/A;"Nike Logo Essential (NFL New England Patriots)";"Rozmiar - L";N/A;1;10;0;10;N/A;0
707;59;1326870b-4a93-4502-ab91-c3dcda649729;N/A;"Nike Logo Essential (NFL New England Patriots)";"Rozmiar - XL";N/A;1;10;0;10;N/A;0
708;0;132b718b-abf7-4e83-99f5-4555743a1792;N/A;"Holandia Strike Elite";N/A;N/A;1;2;0;2;0;0
709;0;132d8377-e2a2-39a9-a36c-855b342ec589;N/A;PSG;N/A;N/A;1;2;0;2;0;0
710;0;cf61f64c-042c-4a9d-b819-275e4544fb6b;N/A;"Jordan Essentials";N/A;N/A;1;6;0;6;0;0
711;0;a9f9bcc6-55a7-4910-b421-9ee906a2acc0;N/A;"Jordan Essentials";N/A;N/A;1;4;0;4;0;0
712;0;136e3a8e-b804-3c35-9d8b-1f9d1b1cada5;N/A;"Nike Academy Team Hardcase";N/A;N/A;1;9;0;9;0;0
713;0;1373b72a-029b-4e0d-8404-0e47a7f02241;N/A;"Phoenix Suns Standard Issue City Edition 2023/24";N/A;N/A;1;8;0;8;0;0
714;0;13763751-a886-41cd-98a6-773c8ba40bf4;N/A;"Galatasaray Strike";N/A;N/A;1;6;0;6;0;0
715;0;137d4e97-b905-46b7-b8af-a1112508d6ba;N/A;"Nike Gripknit Phantom GX Elite Dynamic Fit AG By You";N/A;N/A;1;5;0;5;0;0
716;0;13852e12-69ae-43bc-ab16-d703f7b77432;N/A;"Nike Sportswear Dri-FIT Tech Pack";N/A;N/A;1;6;0;6;0;0
717;0;138ff945-9f3d-4cde-8bbe-2a58a6d48c8d;N/A;"NikeCourt Dri-FIT";N/A;N/A;1;8;0;8;0;0
718;0;13a5ffc5-7e6e-4a2f-a5e2-820c131142f4;N/A;"Liverpool F.C. Match 2023/24 (wersja domowa)";N/A;N/A;1;6;0;6;0;0
719;0;13a91b14-42da-46d1-a2b6-e2daff13c254;N/A;"Cleveland Cavaliers Club Fleece City Edition";N/A;N/A;1;1;0;1;0;0
720;0;13dced24-e860-4483-b621-50f5506bfae2;N/A;"Nike Yoga";N/A;N/A;1;5;0;5;0;0
721;0;a93c959f-688e-4c69-b126-6e504f33eedf;N/A;"Nike Air";N/A;N/A;1;8;0;8;0;0
722;0;1429fb9b-2a3e-4b0d-80a3-5a987126dc1c;N/A;"NikeCourt Air Zoom Lite 3";N/A;N/A;1;4;0;4;0;0
723;0;1662f66d-e864-4bca-93bd-2a615fcce665;N/A;Rafa;N/A;N/A;1;5;0;5;0;0
724;0;145c81b0-a217-40e9-b328-d7d22012f539;N/A;"Golden State Warriors City Edition 2023/24";N/A;N/A;1;2;0;2;0;0
725;0;147d0044-bf0a-4a59-b39c-c6ab8f249116;N/A;"Nike Lunar Force 1";N/A;N/A;1;4;0;4;0;0
726;0;147e9424-edf4-4ee4-97cd-b811cbb90df2;N/A;"Liverpool F.C. Strike";N/A;N/A;1;5;0;5;0;0
727;0;efa82a9d-9d70-4532-83e3-ccdec5075934;N/A;"Nike Therma-FIT ADV A.P.S.";N/A;N/A;1;2;0;2;0;0
728;0;148dbc02-4d1e-3834-8e40-b3f9f2f3ae2a;N/A;"Nike Yoga Dri-FIT";N/A;N/A;1;5;0;5;0;0
729;0;14a0ded1-6e3c-35cc-a011-8eb0ba680c53;N/A;"Jordan Jumpman";N/A;N/A;1;7;0;7;0;0
730;0;9649665f-61bf-48d9-bb41-fc7203184202;N/A;"Nike Sportswear Club";N/A;N/A;1;5;0;5;0;0
731;0;14cf7205-c95f-4e51-a508-567f668e6778;N/A;"Nike Therma-FIT ADV Repel AeroLoft";N/A;N/A;1;6;0;6;0;0
732;0;14eaa5ad-01c4-4bd3-b55b-83997272ca58;N/A;"Nike Dri-FIT Tiger Woods";N/A;N/A;1;0;0;0;0;1
733;0;150e3ecf-0104-43dc-a764-df0b36827a66;N/A;"Chorwacja Stadium 2022/23";N/A;N/A;1;8;0;8;0;0
734;0;152016b9-d5c8-4c57-8cf2-7dab6fe30f51;N/A;"Ja 1 „Wet Cement”";N/A;N/A;1;4;0;4;0;0
735;0;3ce0501d-8def-4a37-9a6c-62d364c867a0;N/A;"Jordan Flight Essentials";N/A;N/A;1;5;0;5;0;0
736;0;1525b2f9-73d5-3638-ae4c-34c8b48f8ba6;N/A;"Nike Challenger";N/A;N/A;1;7;0;7;0;0
737;0;152e86af-3465-4d7d-a566-505d1a38f192;N/A;NOCTA;N/A;N/A;1;1;0;1;0;0
738;0;1534f1c3-6873-47a4-b53a-ecb91915cf50;N/A;"San Antonio Spurs City Edition";N/A;N/A;1;1;0;1;0;0
739;0;8ebb89f5-3aa2-4826-96a2-2055fff07e65;N/A;"Nike Everyday Essential";N/A;N/A;1;2;0;2;0;0
740;0;1538fe55-7e02-4157-907f-79e22871d605;N/A;"Atlético Madryt Match 2023/24 (wersja wyjazdowa)";N/A;N/A;1;4;0;4;0;0
741;0;154118e7-5e48-419d-8a43-a84e948b8cca;N/A;"Nike Challenger";N/A;N/A;1;10;0;10;0;0
742;0;1ba514ad-2329-4d3b-b99b-a82bc8ed927e;N/A;"Nike Internationalist By You";N/A;N/A;1;2;0;2;0;0
743;0;15a60477-483d-4fab-baba-2ba91d0fd3c5;N/A;"Paris Saint-Germain";N/A;N/A;1;5;0;5;0;0
744;0;f53e7343-8bcf-40fd-bcc3-27f33b887c8d;N/A;"Nike Phantom GX Academy";N/A;N/A;1;2;0;2;0;0
745;0;15bff217-1752-4f56-a5d1-69ddd3d0303f;N/A;"Nike Phantom GX Club";N/A;N/A;1;2;0;2;0;0
746;0;15c5e2c7-0ba0-3cb6-b67d-775d25524d84;N/A;"Jordan Dri-FIT Jumpman";N/A;N/A;1;2;0;2;0;0
747;0;cb1b7f93-7db6-4a95-87da-d7ccf76e4c8f;N/A;"Nike Solo Swoosh";N/A;N/A;1;4;0;4;0;0
748;0;15e9a561-eb3a-4b99-ae48-acd7f9ea3189;N/A;"Nike ACG Dri-FIT UV „Devastation Trail”";N/A;N/A;1;6;0;6;0;0
749;0;15ea2863-fe3b-3ca8-a3b8-3a59eac7f9dc;N/A;"Brooklyn Nets Icon Edition";N/A;N/A;1;6;0;6;0;0
750;0;74f34b55-74bb-4c1b-811e-469e93a4f9e9;N/A;"Nike Phenom";N/A;N/A;1;4;0;4;0;0
751;0;15fffa0e-7f5a-4807-9414-c01462fd63b0;N/A;"Jordan Diamond Outdoor 8P";N/A;N/A;1;6;0;6;0;0
752;0;3b686bf6-0dd2-46b7-b33b-faae19b7230f;N/A;"Nike Air";N/A;N/A;1;1;0;1;0;0
753;0;163f54c5-1d60-4c29-ba4f-5b6fac6de043;N/A;"Liverpool F.C. Stadium 2023/24 (wersja trzecia)";N/A;N/A;1;2;0;2;0;0
754;0;164195c7-1eef-49eb-bf45-ee73cd92d7cf;N/A;"Nike Pro Dri-FIT Vent Max";N/A;N/A;1;7;0;7;0;0
755;0;1644a469-39d5-40ad-a9a1-df6e13f2fd99;N/A;"Nike Structure 25 Premium";N/A;N/A;1;0;0;0;0;1
756;0;1649973b-b1c5-45c9-a013-e7b0de0183d6;N/A;"Jordan x UNDEFEATED";N/A;N/A;1;4;0;4;0;0
757;0;165c4654-ce3c-44f4-87e5-6482b9026401;N/A;"Nike Heritage";N/A;N/A;1;0;0;0;0;1
758;0;165f1b56-98f0-4527-be97-11d313114ab5;N/A;"Nike Air Max 90";N/A;N/A;1;4;0;4;0;0
759;0;1682b52a-7ad6-40f5-ba3a-a65fe64ae7ce;N/A;"Nike React Vision";N/A;N/A;1;8;0;8;0;0
760;0;16865d7d-36dc-4769-8fd7-473c9aa57c7d;N/A;"Jordan Artist Series by Umar Rashid";N/A;N/A;1;2;0;2;0;0
761;0;4a4fa63a-d1b2-436e-93c1-7705617baaa0;N/A;"Nike Academy Winter Warrior";N/A;N/A;1;5;0;5;0;0
762;0;16b33d76-f098-4b1e-9162-2d9d0ecc0f23;N/A;"Nike x Ambush Air Adjust Force";N/A;N/A;1;9;0;9;0;0
763;0;de480851-2146-499f-b839-3c929d2f41b9;N/A;"Jordan Flight MVP";N/A;N/A;1;1;0;1;0;0
764;0;16d1a913-1082-4642-9ee4-9182060d8b2d;N/A;"Nike Air Max 1 ’86 OG G";N/A;N/A;1;10;0;10;0;0
765;0;16f2d02b-1622-4e6c-9dcb-28d118a97161;N/A;"Nike ACG";N/A;N/A;1;4;0;4;0;0
766;0;b575561a-f771-4d54-b4e4-b6ba029f6372;N/A;"Nike Dri-FIT ADV A.P.S.";N/A;N/A;1;7;0;7;0;0
767;0;173f2764-b8ad-4449-88b0-8b0a2e938fd8;N/A;"Nike Dri-FIT Run Division Rise 365";N/A;N/A;1;2;0;2;0;0
768;0;1764ea2e-5025-4b3d-b0c2-a326caefb28b;N/A;"Chicago Bulls Courtside Statement";N/A;N/A;1;4;0;4;0;0
769;0;7438eded-c895-3bc5-af1e-d09dc9175906;N/A;"Nike Spark Lightweight";N/A;N/A;1;7;0;7;0;0
770;0;178b07ff-d99a-3045-914a-f303117227fc;N/A;"Nike Strike Team";N/A;N/A;1;1;0;1;0;0
771;0;9fe43d7c-ed62-448f-95bc-2188b44e912e;N/A;"NikePremier 3";N/A;N/A;1;9;0;9;0;0
772;0;17a02764-4299-3118-a293-bc537ec12097;N/A;"Nike Classic 2";N/A;N/A;1;10;0;10;0;0
773;0;17b4fdf5-658e-4844-9dc8-f58b94ea4716;N/A;"Nike Sportswear Tech";N/A;N/A;1;5;0;5;0;0
774;0;17b6fa31-d4ec-45d3-b7ca-4b7fbd4e8847;N/A;"Nike Club";N/A;N/A;1;6;0;6;0;0
775;0;17c25add-e782-4150-962c-b939d9a45243;N/A;"Nike Sportswear Club";N/A;N/A;1;8;0;8;0;0
776;0;17d1d794-4bf2-4e4e-8da6-078a095eb162;N/A;"Nike Academy";N/A;N/A;1;7;0;7;0;0
777;0;17fe356b-eeb9-4e95-9ba7-ce729b99b621;N/A;Portugalia;N/A;N/A;1;0;0;0;0;1
778;0;6a58fab1-df74-47cd-9e97-63c15f1037dd;N/A;"Nike Unscripted Repel";N/A;N/A;1;7;0;7;0;0
779;0;eea0301c-2f77-479e-80e2-b90104493271;N/A;"Jordan Sport";N/A;N/A;1;10;0;10;0;0
780;0;18224dc9-4709-439e-ad17-2d0401f3627b;N/A;"Nike Sportswear Standard Issue";N/A;N/A;1;5;0;5;0;0
781;0;3c7f93d5-a8aa-4aad-b2d1-410a59c0f986;N/A;"Jordan Brooklyn Fleece";N/A;N/A;1;2;0;2;0;0
782;0;18388b67-f099-404f-af0e-526f84b136ad;N/A;"Nike SB Ishod Premium";N/A;N/A;1;1;0;1;0;0
783;0;184a8029-ed5c-4bab-9b6d-8b31ebcb0d38;N/A;"Jordan Flight MVP Pro Cap";N/A;N/A;1;2;0;2;0;0
784;0;1865c6cc-4deb-4b32-84a4-0cb5679532b6;N/A;"Nike x Martine Rose";N/A;N/A;1;5;0;5;0;0
785;0;186c7bc0-97ef-4893-952c-12793368052a;N/A;"Galatasaray Strike";N/A;N/A;1;5;0;5;0;0
786;0;1872612a-ec2d-40be-802a-c5d0cb933a09;N/A;"Nike Sportswear Alumni";N/A;N/A;1;7;0;7;0;0
787;0;c4943d0d-f937-38d7-95a4-e97c65bf420f;N/A;"Nike Dri-FIT Academy";N/A;N/A;1;0;0;0;0;1
788;0;18b513e3-6e1b-4d95-ab03-d82ffb746a02;N/A;"Nike Tiempo Legend 10 Elite";N/A;N/A;1;2;0;2;0;0
789;0;18d3cfb2-bbb8-49c8-99b7-63a95b878eff;N/A;"Nike Dri-FIT Strike";N/A;N/A;1;3;0;3;0;0
790;0;18effaa5-5c94-411b-96a1-4785b50b77d8;N/A;"Nike Dri-FIT Club";N/A;N/A;1;1;0;1;0;0
791;0;f68063cb-59b2-4a28-8270-d11d493225f0;N/A;"Nike Life";N/A;N/A;1;6;0;6;0;0
792;0;19285bd8-a4c6-4a31-b387-2204f9eac654;N/A;"Paris Saint-Germain Team 31 Courtside SE";N/A;N/A;1;10;0;10;0;0
793;0;194f3ac9-b621-46b2-b135-427a1d172e8b;N/A;"Nike SB";N/A;N/A;1;3;0;3;0;0
794;0;19615de0-fcdf-4b23-a9b8-60d7062b8e5f;N/A;"Inter Mediolan Match 2022/23 (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
795;0;f98c2d34-2e64-493e-9c90-9392df6e147f;N/A;"Jordan Flight Fleece";N/A;N/A;1;7;0;7;0;0
796;0;199bf639-d631-46d0-8b84-60d4f2550304;N/A;"Paris Saint-Germain Stadium 2023/24 (wersja trzecia)";N/A;N/A;1;0;0;0;0;1
797;0;19ad49b5-73d3-4386-99c3-e563555bbe82;N/A;"Nike Heritage";N/A;N/A;1;10;0;10;0;0
798;0;19b2bd9f-c9e4-4461-9332-9c08d294fa9b;N/A;"Chicago Bulls Standard Issue";N/A;N/A;1;7;0;7;0;0
799;0;19b55afa-89f4-46bf-8a22-06b97aa8ac7b;N/A;"Inter Mediolan Stadium 2022/23 (wersja trzecia)";N/A;N/A;1;9;0;9;0;0
800;0;19bec286-6d4a-4ede-a3d0-aa79c5092105;N/A;"Nike Yoga Dri-FIT";N/A;N/A;1;8;0;8;0;0
801;0;19c79c6a-4141-4a4a-ab45-973586428416;N/A;"Jordan Essentials";N/A;N/A;1;9;0;9;0;0
802;0;ddb599ff-e88c-4dd4-9470-12ca28e7e4e7;N/A;"Nike Rise 365";N/A;N/A;1;10;0;10;0;0
803;0;19d72eac-0193-4e58-9fed-0c40a9bf33aa;N/A;"Nike Everyday Plus";N/A;N/A;1;10;1;9;0;0
804;0;19e7b8bf-a863-437f-8e25-64323a363a3b;N/A;FFF;N/A;N/A;1;1;0;1;0;0
805;0;1b1eca18-8d08-4125-afaf-1f19dc6a9b15;N/A;"Nike Sportswear Tech Pack";N/A;N/A;1;10;0;10;0;0
806;0;19f1a441-f5cb-4503-b075-1a6ff8dc360c;N/A;"Nike ACG „Oregon Series” Reissue";N/A;N/A;1;6;0;6;0;0
808;0;1a108416-a7d1-4539-89c2-6b2c5fa7a605;N/A;"Chicago Bulls Statement Edition";N/A;N/A;1;10;0;10;0;0
809;0;1a11fcfd-8a59-431a-924d-ed4eaeff02ed;N/A;"Jordan Series Mid";N/A;N/A;1;10;0;10;0;0
810;0;1a1a6e0c-9278-316b-bbb1-e4a5f4480860;N/A;"Nike Pro Flex Vent Max";N/A;N/A;1;9;0;9;0;0
811;0;1a1dfe90-5d05-4e03-ad9a-0794ea91c3ad;N/A;"Nike Running Division Phenom";N/A;N/A;1;6;0;6;0;0
812;0;909582f8-8e9a-48c0-b188-bbe170c4750c;N/A;"Nike Sportswear Club Fleece";N/A;N/A;1;7;0;7;0;0
813;0;854e25b9-2bd3-4590-a4d4-7d4a58ec44d2;N/A;"The Nike Polo Rafa";N/A;N/A;1;5;0;5;0;0
814;0;1a449363-677a-4b28-ba32-150751e2ebee;N/A;"Nike Yoga";N/A;N/A;1;8;0;8;0;0
815;0;1a4b2d90-0fd3-445f-8d3b-80683460e5bd;N/A;"LeBron Witness 8";N/A;N/A;1;8;0;8;0;0
816;0;1a4d50ea-e90f-41b9-bb6c-b21ee6566c86;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;2;0;2;0;0
817;0;1a4da874-24a6-4380-a502-907bf44f52d7;N/A;"Męskie spodnie z tkaniny do fitnessu";N/A;N/A;1;4;0;4;0;0
818;0;839f5c87-5314-413f-90f4-6dd75d586e81;N/A;LeBron;N/A;N/A;1;0;0;0;0;1
819;0;1a53a773-a346-3255-8d62-538408302665;N/A;"Nike Venture Runner";N/A;N/A;1;6;0;6;0;0
820;0;1a610b30-4902-44bf-80d3-eeb9bca86643;N/A;"Nike Tiempo Legend 10 Academy";N/A;N/A;1;3;0;3;0;0
821;0;1a6c5b6b-54a5-3ee0-bf07-d2c6bc7e48eb;N/A;"Nike Air Max Excee";N/A;N/A;1;5;0;5;0;0
822;0;c7bdfd2a-6109-4f95-aa84-40447cc381d6;N/A;"Nike Recharge";N/A;N/A;1;10;0;10;0;0
823;0;3ea284c2-bf0f-4dc4-94cb-92920922e4c5;N/A;"Nike Solo Swoosh";N/A;N/A;1;6;0;6;0;0
824;0;1a8d6115-4eda-4f3f-8e04-1345e9158879;N/A;"Nike Rival Sprint";N/A;N/A;1;6;0;6;0;0
825;0;1aa20f03-2c5d-41d8-b5f0-4c9f02098f96;N/A;"Atlético Madryt 2023/24 Stadium (wersja domowa/wyjazdowa)";N/A;N/A;1;5;0;5;0;0
826;0;1aaa37d6-5258-4875-b343-df5fad2b6782;N/A;"FC Barcelona Stadium 2022/23 (wersja wyjazdowa)";N/A;N/A;1;2;0;2;0;0
827;0;1ab22fa1-8a34-3ebc-94a5-120814436127;N/A;"Nike Sportswear";N/A;N/A;1;7;0;7;0;0
828;0;a7b4c357-d6ac-491e-96d4-090df44841ae;N/A;"Jordan Dri-FIT Sport";N/A;N/A;1;3;0;3;0;0
829;0;1ac35d38-7b4a-4a22-9207-1fc58faa0a0a;N/A;"Nike Trail Solar Chase";N/A;N/A;1;9;0;9;0;0
830;0;2c0f0c8d-44c4-4e91-9416-40c143138af4;N/A;"Nike Dri-FIT Strike";N/A;N/A;1;7;0;7;0;0
831;0;23bf914e-45c0-44d4-b6df-30593c1a5b66;N/A;"Jordan Dri-FIT Sport";N/A;N/A;1;0;0;0;0;1
832;0;1b0241a0-d097-4504-8c7e-1bd2168f4e1c;N/A;"Nike Phantom GX Academy";N/A;N/A;1;3;0;3;0;0
833;0;f4e2bf57-f113-4267-a4bc-3a17dcf18222;N/A;"Nike Winter Warrior";N/A;N/A;1;10;0;10;0;0
834;0;1b28e9b2-9125-3d8d-8b2b-f17428af7089;N/A;"Nike Sportswear Club";N/A;N/A;1;1;0;1;0;0
835;0;1b48510c-cfd5-48fc-aca2-0b3ea4a057aa;N/A;NOCTA;N/A;N/A;1;3;0;3;0;0
836;0;6418579c-f5ad-3c65-8271-0d33a9843194;N/A;"Nike Victori One";N/A;N/A;1;7;0;7;0;0
837;0;1b56d872-8062-44a1-bb53-bf56ff9c663a;N/A;"Charlotte Hornets City Edition 2023/24";N/A;N/A;1;3;0;3;0;0
838;0;1b5bc60a-1cf2-466a-b588-dc7a1a900d4e;N/A;"NikeCourt Vapor Lite 2";N/A;N/A;1;10;0;10;0;0
839;0;ed142771-9384-4f68-94cf-57b9dac0854c;N/A;"Nike Blazer Phantom Mid";N/A;N/A;1;6;0;6;0;0
840;0;1b97930b-2e4e-4456-bf2e-646497a13f70;N/A;"Jordan x UNION x Bephies Beauty Supply";N/A;N/A;1;7;0;7;0;0
841;0;4a53298b-adad-46a4-9842-5915dd705533;N/A;"Jordan Dri-FIT Sport";N/A;N/A;1;0;0;0;0;1
842;0;1bb89b9c-3709-4e63-8ee0-a5acac77ab29;N/A;"Nike x Ambush Air Adjust Force";N/A;N/A;1;5;0;5;0;0
843;0;1bc11913-b465-415d-ac73-22120a6dabaf;N/A;"Nike Free RN NN";N/A;N/A;1;6;0;6;0;0
844;0;1bc1d7c7-27e3-4371-a467-470ebf4a5ee8;N/A;"Sabrina 1 By You";N/A;N/A;1;6;0;6;0;0
845;0;1bc49c84-67ed-41f8-9b1c-ec7e5ffa6181;N/A;"Chicago Bulls Standard Issue 2023/24 City Edition";N/A;N/A;1;4;0;4;0;0
846;0;1bd65a6e-3e5e-3c66-b252-4a76c6debd5f;N/A;"Nike SB Zoom Blazer Low Pro GT";N/A;N/A;1;7;0;7;0;0
847;0;1bea83bf-cf96-437e-9db1-7f31c865efb8;N/A;"Oklahoma City Thunder City Edition";N/A;N/A;1;3;0;3;0;0
848;0;1bee893e-06f8-4da6-b26f-bd4109907486;N/A;"Nike Sportswear";N/A;N/A;1;8;0;8;0;0
849;0;1c0b50ab-05ab-412f-ba8d-8cdf96d4f3dd;N/A;"Nike Phantom GX Club";N/A;N/A;1;7;0;7;0;0
850;0;1c11f0c6-a666-416e-922f-8e26ba3e3d2d;N/A;"Nike Storm-FIT Windrunner";N/A;N/A;1;4;0;4;0;0
851;0;612e3d29-89c6-4e5f-9656-6ceae4ecac81;N/A;"Nike Club";N/A;N/A;1;3;0;3;0;0
852;0;1c294620-fa23-4d3a-aa94-61cd4369e824;N/A;"Karta upominkowa Nike";N/A;N/A;1;10;1;9;0;0
853;0;1c2abe09-344e-3f17-963e-f9dbe896190f;N/A;"Nike Romaleos 4";N/A;N/A;1;1;0;1;0;0
854;0;8cab7e71-3929-4c22-8acb-5e97549fec9f;N/A;Nike;N/A;N/A;1;2;0;2;0;0
855;0;1c3a89d0-3f05-489a-b56c-e4567cbd9421;N/A;"Tottenham Hotspur Strike";N/A;N/A;1;7;0;7;0;0
856;0;1c3cb648-2c1b-4db5-8ce5-e6e6eeb9a70a;N/A;"Liverpool F.C.";N/A;N/A;1;9;0;9;0;0
857;0;71ba8bb4-4416-48af-9a37-7e219c764b12;N/A;"Kevin Durant Phoenix Suns City Edition 2023/24";N/A;N/A;1;5;0;5;0;0
858;0;1c421c12-9912-4a1b-837e-33a94b5b4644;N/A;"Jordan Flight MVP";N/A;N/A;1;8;0;8;0;0
859;0;d513900e-f702-4f5e-8d0d-2530dfcc9c09;N/A;"Freak 5";N/A;N/A;1;2;0;2;0;0
860;0;67c048c1-eeef-4198-be7a-167d9c6d854f;N/A;"Nike ISPA Universal";N/A;N/A;1;4;0;4;0;0
861;0;1c9c2670-7564-4b2d-8c44-63e683a7b6b8;N/A;"Paris Saint-Germain";N/A;N/A;1;2;0;2;0;0
862;0;1cc4549b-ae26-4919-b0c6-7c97a5235a34;N/A;"Liverpool F.C. Tech Fleece";N/A;N/A;1;7;0;7;0;0
863;0;1cea69c3-e0bc-4771-8236-f40ef26353c9;N/A;"Mały plecak Jordan Flight";N/A;N/A;1;4;0;4;0;0
864;0;dd40613f-7ec3-419d-9846-2612ad5a1836;N/A;NikeCourt;N/A;N/A;1;5;0;5;0;0
865;0;1cfa72c4-9a4f-467c-bd63-0558f84426ce;N/A;"Nike SB Tanglin";N/A;N/A;1;4;0;4;0;0
866;0;1d055b61-b885-4de6-9d97-1dcca15bcbf3;N/A;"FC Barcelona Stadium 2023/24 (wersja trzecia)";N/A;N/A;1;4;0;4;0;0
867;0;1d255558-401c-4c4f-96e7-3780d9acee2c;N/A;"Air Jordan Wordmark";N/A;N/A;1;2;0;2;0;0
868;0;1d33e238-acb9-466f-82f7-5a026a5f5d6d;N/A;"Nike Streakfly";N/A;N/A;1;4;0;4;0;0
869;0;2bcb1498-3b3a-4f0f-bd41-ca135f6fd588;N/A;"Nike Standard Issue";N/A;N/A;1;3;0;3;0;0
870;0;9eff3ec6-7022-42a3-92f6-2e5118c60100;N/A;"Nike Sportswear Tech Fleece Windrunner";N/A;N/A;1;1;0;1;0;0
871;0;348b16a1-0ccf-4d0b-9968-25adf12c2fd5;N/A;"Air Jordan 1 Low SE";N/A;N/A;1;8;0;8;0;0
872;0;1d5dd6ca-b4b1-494f-b2ef-b1ead4c1b9cc;N/A;"Nike Dri-FIT Rise";N/A;N/A;1;10;0;10;0;0
873;0;1d5e4e45-ae85-459d-af0a-b6f6b62ac151;N/A;"Orlando Magic City Edition";N/A;N/A;1;6;0;6;0;0
874;0;1d7eaf35-3a32-43a3-9a5c-529f5789236e;N/A;"Nike Dri-FIT UV";N/A;N/A;1;10;0;10;0;0
875;0;8fc82912-000f-49fc-a7c3-269a7366901c;N/A;"Jordan Stay Loyal 3";N/A;N/A;1;3;0;3;0;0
876;0;fe09b8e5-f2e6-4cf4-b381-fd2351a82232;N/A;"Nike ACG „Snowgrass”";N/A;N/A;1;8;0;8;0;0
877;0;1d9a6a01-1143-43d7-90f3-65fd3223fb6a;N/A;"Nike SB";N/A;N/A;1;8;0;8;0;0
